REPORTING_PERIOD_START,REPORTING_PERIOD_END,REGION,ICB_CODE,ICB_NAME,ORG_CODE,ORG_NAME,CONTRACT_CODE,CONTRACT_NAME,METRIC_ID,METRIC_NAME,METRIC_VALUE
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,B05,Calls abandoned after 60 seconds,181
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,B06,Total time to call answer (seconds),148061
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,B07,95th centile call answer time (seconds),588
2025-04-01,2025-04-30,North West,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,MH030,LSCFT IRS,B09,Total time of abandoned calls (seconds),61533
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),A01,Number of calls received,280
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),A02,Calls routed through IVR,-
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),A03,Number of answered calls,240
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B01,Number of calls answered within 60 seconds,213
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B02,Number of calls abandoned,40
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B03,Calls abandoned in 30 seconds or less,15
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B04,Calls abandoned in over 30 seconds and up to and including 60 seconds,3
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B05,Calls abandoned after 60 seconds,22
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B06,Total time to call answer (seconds),10320
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B07,95th centile call answer time (seconds),-
2025-04-01,2025-04-30,North East and Yorkshire,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,MH071,CYP Crisis Line - Leeds (LCAHMS),B09,Total time of abandoned calls (seconds),14480
2025-04-01,2025-04-30,North West,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,MH012,Cheshire and Wirral Mental Health Crisis (CWP),A01,Number of calls received,8291
2025-04-01,2025-04-30,North West,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,MH012,Cheshire and Wirral Mental Health Crisis (CWP),A02,Calls routed through IVR,1522
2025-04-01,2025-04-30,North West,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,MH012,Cheshire and Wirral Mental Health Crisis (CWP),A03,Number of answered calls,5558
2025-04-01,2025-04-30,North West,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,RXA,CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,MH012,Cheshire and Wirral Mental Health Crisis (CWP),B01,Number of calls answered within 60 seconds,2959
